Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
2MTK.1b,-,-,"Width of 0.8 um MT-1 (for metal line width > 12 um, GLOBALFOUNDRIES will generate metal slot in the wide metal line).",>=,0.44,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2a,-,-,3 um Thicker MT to MT space.,>=,1.5,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2b,-,-,3 um Thicker MT to MT: Space between wide (length & width > 30 um) top metal.,>=,1.5,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2c,-,-,0.8 um MT-1 to MT-1 Space.,>=,0.46,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2d,-,-,0.8 um MT-1 to MT-1: Space between wide (length & width > 10 um) top metal.,>=,0.6,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2e,-,-,"Long straight space, if the run length >= 500, < 800 um, Thicker MetalTop space.",>=,2,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2f,-,-,"Long straight space, if the run length >= 800 um, Thicker MetalTop space.",>=,3,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.2g,-,-,Thicker MetalTop spacing inside POWERCELL_MK.,>=,5,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.3,-,-,3 um Thicker MT and 0.8 um MT-1 must not be electrically floating.,-,-,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.4a,74,[NOTE: This rule exclude check for GUARD_RING_MK.],3 um Thicker MT minimum area (um^2).,>=,9,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.4b,-,-,0.8 um MT-1 minimum area (0.75 x 0.75) (um^2).,>=,0.562,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.4c,-,-,Minimum 3um Thicker MetalTop anti-feature area (um^2).,>=,12,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.5,-,-,3 um Thicker MT and MT-1 density within die plus grid area must be 25%-75%. Calculations should include bond pad and grid areas.,-,-,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.6,"74,  75","[NOTE: This rule exclude check for GUARD_RING_MK.],  [NOTE: Min./Max. means that there should be only one size.]",Min./Max. of TV and TV-1 size.,=,0.36,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.7,-,-,TV to TV and TV-1 to TV-1 Space.,>=,0.35,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.8,-,-,Space of a via array of size m x n where m & n >= 3 for TV and TV-1.,>=,0.54,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.9a,"74,  76","[NOTE: This rule exclude check for GUARD_RING_MK.],  [NOTE: In rule 2MT.9, the orientation of a, b, c, d is not important but their order is important: a is adjacent to both b and d; b is adjacent to both a and c; c is opposite of a.]","Min. MT-2 enclose TV-1 (a, b, c, d) [Outside Not Allowed], (Exclude dual mask MIM devices), where a >= 0.005, b >= 0.05, c >= 0.005, d >= 0.05.",-,-,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
2MTK.9b,"74,  76","[NOTE: This rule exclude check for GUARD_RING_MK.],  [NOTE: In rule 2MT.9, the orientation of a, b, c, d is not important but their order is important: a is adjacent to both b and d; b is adjacent to both a and c; c is opposite of a.]","Min. MT-1 enclose TV by sides (a, b, c, d) [Outside Not Allowed], where a >= 0.01, b >= 0.05, c >= 0.01, d >= 0.05.",-,-,,3 um Thicker MetalTop MT and TV and 0.8 um MT-1 and TV-1 Design Rules (Optional),3.23.43,43,fn369984164.dita,Physical Design Rules->Baseline Layout Rules->3 um Thicker MetalTop MT/TV and 0.8 um MT-1/TV-1 Design Rules (Optional),
65HVN_PB.1a,-,-,Min. D_TRENCH length of two inner corners.,>=,4,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.1b,-,-,D_TRENCH is not allowed with 90 degree bends. It is innermost D_TRENCH surrounding HVNWELL.,-,-,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.2,-,-,Min. D_TRENCH to COMP space.,>=,1.5,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.3,-,-,Min. D_TRENCH to NW1A space.,>=,0.5,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.4,-,-,HVNWELL/PSUB diode must be covered by HVNWELL. Min./Max. HVNWELL to D_TRENCH space.,=,0,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.5,-,-,HVNWELL/PSUB diode must be covered by 65V_MK OR 40V_MK. Min./Max. 65V_MK OR 40V_MK space to inside edge of Innermost D_TRENCH.,=,0,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.6,-,-,Min. (NDMY and PMNDMY) enclose HVNWELL.,>=,2,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.7,-,-,"5V_MK, 10V_MK, 12V_MK, 16V_MK, 20V_MK, 24V_MK, 30V_MK, 40V_MK, 65V_MK, or 85V_MK cannot co-exist.  Other unlisted layers: Nplus, Pplus, COMP, Poly2, SAB, CONTACT, Metal, VIA, shall follow the rules listed in Baseline Layout Rule Description, DM-000282.   This rule has the tolerance value 0.02 in the 45-degree segments for D_TRENCH, COMP, NW1A, Nplus, Pplus.",-,-,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
65HVN_PB.8,173,[NOTE: Inward facing edges of innermost DT ring surround.],(D_TRENCH and 85V_MK ) OR (D_TRENCH and 65V_MK ) OR (D_TRENCH and 40V_MK ) are not allowed with 90 degree bends.,-,-,,"HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",3.2.10.61.117,117,fn290246858.dita,"Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->HVNWELL/PSUB Design Rules (hvnps_diode_65V, hvnps_diode_40V)",
85MOM.1,-,-,"Mx vialess_finger min./max. width for Mx finger touching HVMOM_Mx_ MK, where x= 2-7.",=,0.2,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.10,-,-,HVMOM_Mx_MK maximum area (um^2).,<=,25000,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.11a,-,-,HVMOM_Mx_MK must be coincident with the outer edges of Mx vialess_strip (Mx = M2 - M7).,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.11b,-,-,HVMOM_Mx_MK must be coincident with the outer edges of at least one edge Mx vialess_finger (Mx = M2 - M7).,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.11c,-,-,HVMOM_Mx_MK must be fully populated by Mx vialess_finger.,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.11d,-,-,"HVMOM_Mx_MK, where x = 2-7, must be coincident with HVMOM_Mz_MK, where z=2-7 (z different with x).",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.11e,-,-,Min./Max. HVMOM_Mx_MK overlap of Mx strap.,=,0.7,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.12,-,-,HVMOM_Mx_MK minimum space to unrelated Mx (Mx = M2 - M7).,>=,1,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.13,-,-,HVMOM_Mx_MK must be an orthogonal rectangle (Mx = M2 - M7).,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.14,-,-,"HVMOM_Mx_MK must be within HVMOM_MK, HVMOM_MK minimum enclosure HVMOM_Mx_MK (Mx = M2 - M7).",>=,5,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.15,-,-,"Metal1, TopMetal and ViaTop are not allowed within HVMOM_Mx_MK.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.16,-,-,HVMOM_Mx_MK must be surrounded by D_TRENCH (for guard ring) with min. space.,>=,3,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.17,-,-,D_TRENCH width (for guard ring).,=,2,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.18,-,-,85V MOM must be covered by marking layer HVMOM_MK. Min. HVMOM_MK enclosure innermost D_TRENCH (for guard ring).,>=,0,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.2,-,-,"Mx vialess_finger min./max. space to Mx finger for Mx over HVMOM_ Mx_MK, where x = 2-7.",=,0.6,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.3,-,-,"Mx vialess_finger min./max. space to Mx strap, where x = 2-7.",=,0.8,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.4a,-,-,"Mx vialess finger must be coincident with M(x +1) vialess finger, where Mx = M2 - M7. Mx vialess finger cannot be alternate with M(x +1) vialess finger, where Mx = M2 - M7.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.4b,196,[NOTE: Not coded in the Deck.],"Mx vialess finger must be interdigitated with M(x +1) vialess finger, where Mx = M2 - M7.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.4c,-,-,"Adjacent (interdigitated) Mx vialess_finger must be on different nets, where x = 2-7.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.4d,-,-,"There must be exactly two nets touching the interdigitated Mx vialess_finger of the capacitor, where x = 2-7.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.5,-,-,"Mx strap minimum/maximum width, where x = 2-7.",=,0.7,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.5c,-,-,All Mx strap edges have to be coincident with other Mx strap edges where Mx = M2- M7.,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.5d,196,[NOTE: Not coded in the Deck.],Mx strap width within the same HVMOM_MK must be equal.,-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.6,-,-,"Mx straps and Mx vialess_finger must be within HVMOM_MK, where Mx = M2-M7.",-,-,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.7,-,-,HVMOM_Mx_MK minimum width.,>=,10,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.8,-,-,HVMOM_Mx_MK minimum space.,>=,1,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
85MOM.9,-,-,HVMOM_Mx_MK minimum area (um^2).,>=,100,,85V MOM Design Rules,3.2.42.144,144,fn353277378.dita,Physical Design Rules->Analog Layout Rule Description->85V MOM Design Rules,
ACI.1,67,[NOTE: ALPad is a copied layer from Laser_Align_key for DRC purpose.],ALPad width.,>=,3,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
ACI.10,"67,  69,  73","[NOTE: ALPad is a copied layer from Laser_Align_key for DRC purpose.],  [NOTE: This rule exclude check for GUARD_RING_MK.],  [NOTE: This Rule is only applicable to Pads intended for Wirebonding.]",ALPad encloses Pad (bond pad open area)(Pad without ALPad is not allowed).,>=,2,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
ACI.11,"67,  68","[NOTE: ALPad is a copied layer from Laser_Align_key for DRC purpose.],  [NOTE: This is for guideline purpose, not coded in the DRC.]",ALPad encloses Pad_ALI (bond pad open on top of Aluminum path)(Pad_ALI without ALPad is not allowed).,>=,2,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
ACI.12,-,-,Bond pad open on top of Win2 at AL-Interconnect routing path is not allowed.,-,-,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
ACI.13c,"67,  68","[NOTE: ALPad is a copied layer from Laser_Align_key for DRC purpose.],  [NOTE: This is for guideline purpose, not coded in the DRC.]",[Summed (ALPad OR RDL_FILL OR predictive RDL_FILL) area across full chip] minimum density (%) (for 28K AL RDL).,>=,40,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
ACI.13d,"67,  68","[NOTE: ALPad is a copied layer from Laser_Align_key for DRC purpose.],  [NOTE: This is for guideline purpose, not coded in the DRC.]",[Summed (ALPad OR RDL_FILL OR predictive RDL_FILL) area across full chip] maximum density (%) (for 28K AL RDL).,<=,70,,Aluminum Cap/Al RDL/Al Interconnect Design Rules,3.21.41,41,fn614624006.dita,Physical Design Rules->Baseline Layout Rules->Aluminum Cap/Al RDL/Al Interconnect Design Rules,
