"Number","Data Layer Name","Cadence Layer Name","Cadence Layer Purpose","Layer Technology Node","Layer Status","Layer Category","Layer Sub Category","Layer Description","Design Layer","Tech Variant - Included in PDK","Customer","Layer Type","Mask Layer Sub-Type","Intermediate Layer Type","Intermediate Layer Sub-Type","GDS Number","GDS Datatype","Oasis Number","Oasis Datatype","Cadence Material Type/Qualifier","Cadence Photo Mask Color/Color State","Cadence Name OA Number","Cadence Purpose OA Number","MDP GDS Number","MDP GDS Datatype","MDP Oasis Number","MDP Oasis Datatype","MDP Layer Type","Associated Mask","Logic Definition","Layers Driving Mask Requirement","Influencing Layers","Photo Layer Short Designation","Display","Mask Number","Related LV","Extended Data Layer Name","Extended GDS Data Type","Extended GDS Number","Extended MDP GDS Data Type","Extended MDP GDS Number","Extended MDP OASIS Data Type","Extended MDP OASIS Number","Extended OASIS Data Type","Extended OASIS Number","Mask Write Boolean","Layer Specific Reference"
"LV-0000106574","Metal9_Dummy","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Metal9 Fill (172;39).","No",,,"Drawn",,,,"172","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106573","Metal9_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for Metal9 (170;39).","No",,,"Drawn",,,,"170","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106575","Metal8_Slot","NIL","NIL","130G-LP","Active","Marker Enablement",,"Metal8 slot.","No",,,"Drawn",,,,"139","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106568","MetalTop_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer MetalTop_NBNOPC.","No",,,"Drawn",,,,"53","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106564","NH_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for NH Mask (96;39).","No",,,"Drawn",,,,"96","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106563","NLDBODY2_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with NLDBODY2 layer (94;39).","No",,,"Drawn",,,,"94","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106565","NDVT_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with NDVT layer.","No",,,"Drawn",,,,"247","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106576","Metal8_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with Metal8 layer.","No",,,"Drawn",,,,"139","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106577","Metal8_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Metal 8 Dummy Fill.","No",,,"Drawn",,,,"139","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106590","Metal4_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Metal4_NBNOPC.","No",,,"Drawn",,,,"46","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106589","Metal4_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Metal4_SPE.","No",,,"Drawn",,,,"46","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106585","Metal5_NBNOPC","NIL","NIL","130G-LP","Active","Design Utility",,"Layer Metal5_NBNOPC.","No",,,"Drawn",,,,"81","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106626","METAL_UM3_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_UM3 (161;39).","No",,,"Drawn",,,,"161","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106625","MIM_ALIGN_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer MIM_ALIGN_CD.","No",,,"Drawn",,,,"235","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106669","HVP_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVP_NBNOPC.","No",,,"Drawn",,,,"54","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106419","TUNOX_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer TUNOX_CD.","No",,,"Drawn",,,,"27","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106421","TP_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer TP_SPE.","No",,,"Drawn",,,,"10","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106420","TRANSMIS","NIL","NIL","130G-LP","Active","Marker Devices",,"Shape used to identify transmission lines.","No",,,"Drawn",,,,"212","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106431","TGVT_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with TGVT layer.","No",,,"Drawn",,,,"136","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106430","TN_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer TN_CD.","No",,,"Drawn",,,,"47","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106432","TGM_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with TGM layer.","No",,,"Drawn",,,,"237","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106429","TN_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer TN_Dummy.","No",,,"Drawn",,,,"47","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106427","TN_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer TN_NBNOPC.","No",,,"Drawn",,,,"47","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106428","TN_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with TN layer.","No",,,"Drawn",,,,"47","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106423","TP_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with TP layer.","No",,,"Drawn",,,,"10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106422","TP_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer TP_NBNOPC.","No",,,"Drawn",,,,"10","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106425","TP_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer TP_CD.","No",,,"Drawn",,,,"10","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106424","TP_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer TP_Dummy.","No",,,"Drawn",,,,"10","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106426","TN_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer TN_SPE.","No",,,"Drawn",,,,"47","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106403","VIA4_GRIDMK","NIL","NIL","130G-LP","Active","Design Utility",,"Marker for Via4 area for OPC (NXP: 62;1) (GF: 77;17).","No",,,"Drawn",,,,"77","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106404","V1ROM","NIL","NIL","130G-LP","Active","Design Utility",,"Used for M1 and M2 OPC at possible future V1 ROM code locations.","No",,,"Drawn",,,,"16","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106383","Via3_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Via3_SPE.","No",,,"Drawn",,,,"40","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106382","Via4_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular via for connecting Metal4 and Metal5.","No",,,"Drawn",,,,"41","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106384","Via3_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Via3_NBNOPC.","No",,,"Drawn",,,,"40","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106386","Via3_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer Via3_Dummy.","No",,,"Drawn",,,,"40","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106379","Via5_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular via for connecting Metal5 and Metal6.","No",,,"Drawn",,,,"82","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106380","Via4_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Via4_NBNOPC.","No",,,"Drawn",,,,"41","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106668","HVP_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVP_SPE.","No",,,"Drawn",,,,"54","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106671","HVP_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer HVP_Dummy.","No",,,"Drawn",,,,"54","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106670","HVP_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVP layer.","No",,,"Drawn",,,,"54","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106667","HVT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"High Vt implant.","No",,,"Drawn",,,,"187","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106672","HVP_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVP_CD.","No",,,"Drawn",,,,"54","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106665","HVT_NLDD_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer HVT_NLDD_Dummy.","No",,,"Drawn",,,,"188","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106666","HVT_NLDD_CD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Layer HVT_NLDD_CD.","No",,,"Drawn",,,,"188","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106661","HVT_PLDD_CD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Layer HVT_PLDD_CD.","No",,,"Drawn",,,,"189","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106660","HVT_PLDD_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer HVT_PLDD_Dummy.","No",,,"Drawn",,,,"189","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106663","HVT_NLDD_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVT_NLDD_NBNOPC.","No",,,"Drawn",,,,"188","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106662","HVT_NLDD_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVT_NLDD_SPE.","No",,,"Drawn",,,,"188","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106673","HVPVT_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVPVT_SPE.","No",,,"Drawn",,,,"208","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106664","HVT_NLDD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVT_NLDD layer.","No",,,"Drawn",,,,"188","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106675","HVPVT_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVPVT layer.","No",,,"Drawn",,,,"208","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106674","HVPVT_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVPVT_NBNOPC.","No",,,"Drawn",,,,"208","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106685","HVN_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVN_CD.","No",,,"Drawn",,,,"59","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106684","HVN_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer HVN_Dummy.","No",,,"Drawn",,,,"59","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106687","HVNVT_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVNVT layer.","No",,,"Drawn",,,,"207","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106683","HVN_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVN layer.","No",,,"Drawn",,,,"59","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106688","HVNDDD_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVNDDD_NBNOPC.","No",,,"Drawn",,,,"202","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106681","HVN_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVN_SPE.","No",,,"Drawn",,,,"59","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106682","HVN_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVN_NBNOPC.","No",,,"Drawn",,,,"59","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106677","HVPVT_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVPVT_CD.","No",,,"Drawn",,,,"208","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106676","HVPVT_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer HVPVT_Dummy.","No",,,"Drawn",,,,"208","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106678","HVPDDD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVPDDD layer.","No",,,"Drawn",,,,"197","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106659","HVT_PLDD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVT_PLDD layer.","No",,,"Drawn",,,,"189","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106680","HVOLFET","NIL","NIL","130G-LP","Active","Marker Devices",,"Hi-Low Voltage FET.","No",,,"Drawn",,,,"21","156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106657","HVT_PLDD_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer HVT_PLDD_SPE.","No",,,"Drawn",,,,"189","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106658","HVT_PLDD_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer HVT_PLDD_NBNOPC.","No",,,"Drawn",,,,"189","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106637","MAGCORE_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for MAGCORE (166;39).","No",,,"Drawn",,,,"166","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106636","MEMW1_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Layer MEMW1_Label.","No",,,"Drawn",,,,"72","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106639","LVS_HVS","NIL","NIL","130G-LP","Active","Design Utility",,"Marking layer for HV Asymmetric Device.","No",,,"Drawn",,,,"200","200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106635","METAL_DOT_DUMMY","NIL","NIL","130G-LP","Active","Common Design BEOL",,"METAL_DOT dummy for fill purpose (53,153).","No",,,"Drawn",,,,"53","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106375","Via7_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular Via for connecting Metal7 and Metal8 (140;15).","No",,,"Drawn",,,,"140","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106374","Via7_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with Via7 layer.","No",,,"Drawn",,,,"140","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106377","Via6_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular Via for connecting Metal6 and Metal7 (127;15).","No",,,"Drawn",,,,"127","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106387","Via3_CD","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Layer Via3_CD.","No",,,"Drawn",,,,"40","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106389","Via2_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Via2_SPE.","No",,,"Drawn",,,,"38","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106388","Via3_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular via for connecting Metal3 and Metal4.","No",,,"Drawn",,,,"40","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106399","Via1_CD","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Layer Via1_CD.","No",,,"Drawn",,,,"35","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106398","Via1_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer Via1_Dummy.","No",,,"Drawn",,,,"35","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106401","VT_ADJ_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with VT_ADJ layer.","No",,,"Drawn",,,,"52","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106400","Via1_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular via for connecting Metal1 and Metal2.","No",,,"Drawn",,,,"35","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106402","VIA_METAL_STRAP_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for VIA_METAL_STRAP (145;39).","No",,,"Drawn",,,,"145","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106395","Via1_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Via1_SPE.","No",,,"Drawn",,,,"35","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106396","Via1_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Via1_NBNOPC.","No",,,"Drawn",,,,"35","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106390","Via2_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Via2_NBNOPC.","No",,,"Drawn",,,,"38","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106393","Via2_CD","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Layer Via2_CD.","No",,,"Drawn",,,,"38","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106392","Via2_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Layer Via2_Dummy.","No",,,"Drawn",,,,"38","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106373","Via8_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Label for Via8 (169;39).","No",,,"Drawn",,,,"169","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106394","Via2_Bar","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Rectangular via for connecting Metal2 and Metal3.","No",,,"Drawn",,,,"38","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106640","LVPWELL_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer LVPWELL_NBNOPC.","No",,,"Drawn",,,,"204","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106633","METAL_DOT_VIA_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_DOT_VIA (148;39).","No",,,"Drawn",,,,"148","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106634","METAL_DOT_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_DOT (147;39).","No",,,"Drawn",,,,"147","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106629","METAL_STRAP_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_STRAP (146;39).","No",,,"Drawn",,,,"146","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106628","METAL_STRAP_NBNOPC","NIL","NIL","130G-LP","Active","Common Design BEOL",,"NBNOPC layer for METAL_STRAP (52;154).","No",,,"Drawn",,,,"52","154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106631","METAL_FL8_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_FL8 (171;39).","No",,,"Drawn",,,,"171","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106630","METAL_STRAP_DUMMY","NIL","NIL","130G-LP","Active","Common Design BEOL",,"METAL_STRAP dummy for fill purpose (52,153).","No",,,"Drawn",,,,"52","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106641","LVPWELL_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LVPWELL layer.","No",,,"Drawn",,,,"204","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106632","METAL_FL4_Label","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Label for METAL_FL4 (163;39).","No",,,"Drawn",,,,"163","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106643","LVNwell_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LVNwell layer.","No",,,"Drawn",,,,"72","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106642","LVNwell_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer LVNwell_NBNOPC.","No",,,"Drawn",,,,"58","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106652","LI_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LI layer.","No",,,"Drawn",,,,"17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106655","HVoxide_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with HVoxide layer.","No",,,"Drawn",,,,"51","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106651","LI_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer LI_NBNOPC.","No",,,"Drawn",,,,"17","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106656","HV","NIL","NIL","130G-LP","Active","Design Utility",,"Define High Voltage area (Thick Gate oxide area).","No",,,"Drawn",,,,"54","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106649","LNN_dg","NIL","NIL","130G-LP","Active","Design Utility",,"Drawn LNN.","No",,,"Drawn",,,,"87","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106650","LNN_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LNN layer.","No",,,"Drawn",,,,"87","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106645","LVLDNSD","NIL","NIL","130G-LP","Active","Design Utility",,"LVLDNMOS Drain Extension.","No",,,"Drawn",,,,"15","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106644","LVLDPSD","NIL","NIL","130G-LP","Active","Design Utility",,"LVLDPMOS Drain Extension.","No",,,"Drawn",,,,"14","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106647","LPN_dg","NIL","NIL","130G-LP","Active","Design Utility",,"Drawn LPN.","No",,,"Drawn",,,,"9","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106646","LVESD_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LVESD layer.","No",,,"Drawn",,,,"56","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106627","METAL_UM3_Dummy","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Dummy Fill for METAL_UM3 (162;39).","No",,,"Drawn",,,,"162","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106648","LPN_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with LPN layer.","No",,,"Drawn",,,,"9","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106561","NOHALO","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Block regions from halo/extension implant.","No",,,"Drawn",,,,"12","114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106562","NLDBODY_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with NLDBODY layer.","No",,,"Drawn",,,,"75","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106476","Poly1_Label","NIL","NIL","130G-LP","Active","Design Utility",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with Poly1 layer.","No",,,"Drawn",,,,"28","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106475","Poly1_NBNOPC","NIL","NIL","130G-LP","Active","OPC",,"Layer Poly1_NBNOPC.","No",,,"Drawn",,,,"28","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106478","Poly1_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Poly1_CD.","No",,,"Drawn",,,,"28","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106477","Poly1_Dummy","NIL","NIL","130G-LP","Active","Fill",,"Used for LOGO or characters that do not require any logical operation/OPC, will be merged with Poly1 layer.","No",,,"Drawn",,,,"28","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106474","Poly1_SPE","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Poly1_SPE.","No",,,"Drawn",,,,"28","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106479","Pcomp","NIL","NIL","130G-LP","Active","Design Utility",,"P channel gate area.","No",,,"Drawn",,,,"2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LV-0000106473","Poly2_CD","NIL","NIL","130G-LP","Active","DataPrep Marker",,"Layer Poly2_CD.","No",,,"Drawn",,,,"30","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
